file_id,region,condition,candidate_id,mechanism_cluster,dominant_mechanism,heldout_mean_rmse_mV,holdout_mean_pass_fraction,parameter,coordinate_type,value,lower_bound,upper_bound,below_lower_bound,above_upper_bound,within_lower_bound,within_upper_bound,bound_violation,range_source,range_basis,plausibility_status,identifiability_status,identifiability_source,identifiability_evidence,physiologically_interpretable,interpretation_guardrail,audit_scope
VH_6_MFA,VH,MFA,VH_6_MFA__cand_14,M2,Mixed,1.81694034075341,0.8373298854315943,gamma_s_eff,effective,3.957743793846691e-08,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_14,M2,Mixed,1.81694034075341,0.8373298854315943,volume_ratio_wa_wo,effective,1.2635598601775555,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_09,M2,Mixed,2.0533519166854446,0.8533259086212682,gki,raw,1.9860553636909557,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_09,M2,Mixed,2.0533519166854446,0.8533259086212682,eps,raw,0.0081821115186184,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_09,M2,Mixed,2.0533519166854446,0.8533259086212682,gl_a,raw,0.0001218407818763,0.0001,50.0,False,False,True,True,none,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_09,M2,Mixed,2.0533519166854446,0.8533259086212682,zth,raw,88.54424137722116,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_09,M2,Mixed,2.0533519166854446,0.8533259086212682,zs,raw,0.7158714383119805,0.0001,5.0,False,False,True,True,none,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,within_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_09,M2,Mixed,2.0533519166854446,0.8533259086212682,P_gap_eff,effective,5.660670699258882e-07,1e-08,0.005,False,False,True,True,none,effective_coordinate_guardrail,interpretable product d × pk for gap coupling,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_09,M2,Mixed,2.0533519166854446,0.8533259086212682,gamma_t_eff,effective,1.578232781079556e-06,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_09,M2,Mixed,2.0533519166854446,0.8533259086212682,gamma_s_eff,effective,2.078411237369152e-05,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_09,M2,Mixed,2.0533519166854446,0.8533259086212682,volume_ratio_wa_wo,effective,0.0739227497734198,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_08,M2,Mixed,2.0533519385317005,0.8533255378842494,gki,raw,1.9860553636909557,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_08,M2,Mixed,2.0533519385317005,0.8533255378842494,eps,raw,0.0081821115186184,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_08,M2,Mixed,2.0533519385317005,0.8533255378842494,gl_a,raw,0.0001218407818763,0.0001,50.0,False,False,True,True,none,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_08,M2,Mixed,2.0533519385317005,0.8533255378842494,zth,raw,6.9675619079996585,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_08,M2,Mixed,2.0533519385317005,0.8533255378842494,zs,raw,0.7158714383119805,0.0001,5.0,False,False,True,True,none,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,within_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_08,M2,Mixed,2.0533519385317005,0.8533255378842494,P_gap_eff,effective,5.660670699258882e-07,1e-08,0.005,False,False,True,True,none,effective_coordinate_guardrail,interpretable product d × pk for gap coupling,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_08,M2,Mixed,2.0533519385317005,0.8533255378842494,gamma_t_eff,effective,1.578232781079556e-06,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_08,M2,Mixed,2.0533519385317005,0.8533255378842494,gamma_s_eff,effective,2.078411237369152e-05,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_08,M2,Mixed,2.0533519385317005,0.8533255378842494,volume_ratio_wa_wo,effective,0.0739227497734198,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_13,M2,Mixed,1.9533376029437384,0.8518601741815668,gki,raw,35.19818734234284,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_13,M2,Mixed,1.9533376029437384,0.8518601741815668,eps,raw,0.0034703605955441,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_13,M2,Mixed,1.9533376029437384,0.8518601741815668,gl_a,raw,0.0039356996982207,0.0001,50.0,False,False,True,True,none,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_13,M2,Mixed,1.9533376029437384,0.8518601741815668,zth,raw,52.330239981449296,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_13,M2,Mixed,1.9533376029437384,0.8518601741815668,zs,raw,0.0027645109613226,0.0001,5.0,False,False,True,True,none,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,within_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_13,M2,Mixed,1.9533376029437384,0.8518601741815668,P_gap_eff,effective,6.931554219323889e-06,1e-08,0.005,False,False,True,True,none,effective_coordinate_guardrail,interpretable product d × pk for gap coupling,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_13,M2,Mixed,1.9533376029437384,0.8518601741815668,gamma_t_eff,effective,1.9606620200097796e-05,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_13,M2,Mixed,1.9533376029437384,0.8518601741815668,gamma_s_eff,effective,1.0888336764584933e-05,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_13,M2,Mixed,1.9533376029437384,0.8518601741815668,volume_ratio_wa_wo,effective,1.2635598601775555,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_10,M3,Mixed,2.11197519249091,0.851696984543894,gki,raw,35.19818734234284,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_10,M3,Mixed,2.11197519249091,0.851696984543894,eps,raw,0.0034703605955441,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_10,M3,Mixed,2.11197519249091,0.851696984543894,gl_a,raw,1.9295761588097387e-05,0.0001,50.0,True,False,False,True,below_lower_bound,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,out_of_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_10,M3,Mixed,2.11197519249091,0.851696984543894,zth,raw,56.19189219397068,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_10,M3,Mixed,2.11197519249091,0.851696984543894,zs,raw,0.872764295013774,0.0001,5.0,False,False,True,True,none,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,within_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_10,M3,Mixed,2.11197519249091,0.851696984543894,P_gap_eff,effective,6.931554219323889e-06,1e-08,0.005,False,False,True,True,none,effective_coordinate_guardrail,interpretable product d × pk for gap coupling,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_10,M3,Mixed,2.11197519249091,0.851696984543894,gamma_t_eff,effective,1.0398159624859374e-07,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_10,M3,Mixed,2.11197519249091,0.851696984543894,gamma_s_eff,effective,0.0087977083547493,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_10,M3,Mixed,2.11197519249091,0.851696984543894,volume_ratio_wa_wo,effective,1.2635598601775555,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_11,M2,Mixed,1.936479733968438,0.8513568800411289,gki,raw,35.19818734234284,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_11,M2,Mixed,1.936479733968438,0.8513568800411289,eps,raw,0.0034703605955441,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_11,M2,Mixed,1.936479733968438,0.8513568800411289,gl_a,raw,0.0039356996982207,0.0001,50.0,False,False,True,True,none,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_11,M2,Mixed,1.936479733968438,0.8513568800411289,zth,raw,52.330239981449296,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_11,M2,Mixed,1.936479733968438,0.8513568800411289,zs,raw,0.0027645109613226,0.0001,5.0,False,False,True,True,none,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,within_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_11,M2,Mixed,1.936479733968438,0.8513568800411289,P_gap_eff,effective,7.70620594439345e-06,1e-08,0.005,False,False,True,True,none,effective_coordinate_guardrail,interpretable product d × pk for gap coupling,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_11,M2,Mixed,1.936479733968438,0.8513568800411289,gamma_t_eff,effective,1.9606620200097796e-05,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_11,M2,Mixed,1.936479733968438,0.8513568800411289,gamma_s_eff,effective,1.0888336764584933e-05,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_11,M2,Mixed,1.936479733968438,0.8513568800411289,volume_ratio_wa_wo,effective,1.2635598601775555,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_12,M2,Mixed,2.2915641927279364,0.8493838008054556,gki,raw,39.7357371232687,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_12,M2,Mixed,2.2915641927279364,0.8493838008054556,eps,raw,0.0034703605955441,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_12,M2,Mixed,2.2915641927279364,0.8493838008054556,gl_a,raw,1.9295761588097387e-05,0.0001,50.0,True,False,False,True,below_lower_bound,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,out_of_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_12,M2,Mixed,2.2915641927279364,0.8493838008054556,zth,raw,134.70814341610705,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_12,M2,Mixed,2.2915641927279364,0.8493838008054556,zs,raw,44.8986563438078,0.0001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_12,M2,Mixed,2.2915641927279364,0.8493838008054556,P_gap_eff,effective,7.971352803055297e-07,1e-08,0.005,False,False,True,True,none,effective_coordinate_guardrail,interpretable product d × pk for gap coupling,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_12,M2,Mixed,2.2915641927279364,0.8493838008054556,gamma_t_eff,effective,1.578232781079556e-06,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_12,M2,Mixed,2.2915641927279364,0.8493838008054556,gamma_s_eff,effective,1.3739589716762162e-08,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_12,M2,Mixed,2.2915641927279364,0.8493838008054556,volume_ratio_wa_wo,effective,0.4129917266092934,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_03,M2,Mixed,1.8108516929572824,0.8438356678376829,gki,raw,6.8872719026422615,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_03,M2,Mixed,1.8108516929572824,0.8438356678376829,eps,raw,0.0034703605955441,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_03,M2,Mixed,1.8108516929572824,0.8438356678376829,gl_a,raw,0.0001218407818763,0.0001,50.0,False,False,True,True,none,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_03,M2,Mixed,1.8108516929572824,0.8438356678376829,zth,raw,56.19189219397068,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_03,M2,Mixed,1.8108516929572824,0.8438356678376829,zs,raw,0.7158714383119805,0.0001,5.0,False,False,True,True,none,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,within_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_03,M2,Mixed,1.8108516929572824,0.8438356678376829,P_gap_eff,effective,6.931554219323889e-06,1e-08,0.005,False,False,True,True,none,effective_coordinate_guardrail,interpretable product d × pk for gap coupling,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_03,M2,Mixed,1.8108516929572824,0.8438356678376829,gamma_t_eff,effective,1.0944885422058866e-07,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_03,M2,Mixed,1.8108516929572824,0.8438356678376829,gamma_s_eff,effective,1.0888336764584933e-05,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_03,M2,Mixed,1.8108516929572824,0.8438356678376829,volume_ratio_wa_wo,effective,0.4129917266092934,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_06,M2,Mixed,1.824081106377477,0.6672697471356578,gki,raw,35.19818734234284,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_06,M2,Mixed,1.824081106377477,0.6672697471356578,eps,raw,0.0019065345519393,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
